trial	soa	soundFirst	response	sta	exp
135	135	0.6	1	0	0.6	Dur	
136	136	1	1	1	0.6	Dur	
137	137	1.2	1	1	0.6	Dur	
138	138	0.8	1	0	0.6	Dur	
139	139	0.5	1	0	0.6	Dur	
140	140	0.4	1	0	0.6	Dur	
141	1	0.4	0	1	0.6	Dur	
142	2	1	0	1	0.6	Dur	
143	3	0.6	0	1	0.6	Dur	
144	4	0.3	0	0	0.6	Dur	
145	5	1.2	0	1	0.6	Dur	
146	6	0.8	0	1	0.6	Dur	
147	7	0.5	0	0	0.6	Dur	
148	8	1	0	1	0.6	Dur	
149	9	0.5	0	1	0.6	Dur	
150	10	0.6	0	1	0.6	Dur	
151	11	0.8	0	1	0.6	Dur	
152	12	0.3	0	0	0.6	Dur	
153	13	1.2	0	1	0.6	Dur	
154	14	0.4	0	0	0.6	Dur	
155	15	0.5	0	0	0.6	Dur	
156	16	0.4	0	0	0.6	Dur	
157	17	0.8	0	0	0.6	Dur	
158	18	0.6	0	1	0.6	Dur	
159	19	1	0	0	0.6	Dur	
160	20	1.2	0	1	0.6	Dur	
161	21	0.3	0	1	0.6	Dur	
162	22	1.2	0	1	0.6	Dur	
163	23	0.8	0	1	0.6	Dur	
164	24	0.6	0	1	0.6	Dur	
165	25	0.4	0	1	0.6	Dur	
166	26	0.5	0	1	0.6	Dur	
167	27	1	0	1	0.6	Dur	
168	28	0.3	0	1	0.6	Dur	
169	29	0.4	0	0	0.6	Dur	
170	30	0.3	0	0	0.6	Dur	
171	31	0.6	0	1	0.6	Dur	
172	32	1	0	1	0.6	Dur	
173	33	0.8	0	0	0.6	Dur	
174	34	1.2	0	1	0.6	Dur	
175	35	0.5	0	1	0.6	Dur	
176	36	0.8	0	1	0.6	Dur	
177	37	0.5	0	0	0.6	Dur	
178	38	0.3	0	0	0.6	Dur	
179	39	1.2	0	1	0.6	Dur	
180	40	1	0	1	0.6	Dur	
181	41	0.4	0	0	0.6	Dur	
182	42	0.6	0	1	0.6	Dur	
183	43	1.2	0	1	0.6	Dur	
184	44	0.6	0	1	0.6	Dur	
185	45	0.8	0	1	0.6	Dur	
186	46	0.4	0	1	0.6	Dur	
187	47	1	0	1	0.6	Dur	
188	48	0.3	0	0	0.6	Dur	
189	49	0.5	0	1	0.6	Dur	
190	50	0.4	0	0	0.6	Dur	
191	51	0.6	0	1	0.6	Dur	
192	52	0.8	0	1	0.6	Dur	
193	53	0.5	0	0	0.6	Dur	
194	54	1	0	1	0.6	Dur	
195	55	1.2	0	1	0.6	Dur	
196	56	0.3	0	0	0.6	Dur	
197	57	1	0	1	0.6	Dur	
198	58	0.3	0	0	0.6	Dur	
199	59	0.5	0	1	0.6	Dur	
200	60	1.2	0	1	0.6	Dur	
201	61	0.8	0	1	0.6	Dur	
202	62	0.6	0	0	0.6	Dur	
203	63	0.4	0	0	0.6	Dur	
204	64	0.6	0	1	0.6	Dur	
205	65	0.4	0	0	0.6	Dur	
206	66	1	0	1	0.6	Dur	
207	67	1.2	0	1	0.6	Dur	
208	68	0.5	0	0	0.6	Dur	
209	69	0.3	0	0	0.6	Dur	
210	70	0.8	0	1	0.6	Dur	
211	71	0.6	0	0	0.6	Dur	
212	72	1.2	0	1	0.6	Dur	
213	73	0.4	0	0	0.6	Dur	
214	74	0.3	0	1	0.6	Dur	
215	75	1	0	1	0.6	Dur	
216	76	0.5	0	0	0.6	Dur	
217	77	0.8	0	1	0.6	Dur	
218	78	0.6	0	1	0.6	Dur	
219	79	0.5	0	0	0.6	Dur	
220	80	1	0	1	0.6	Dur	
221	81	0.3	0	0	0.6	Dur	
222	82	0.4	0	1	0.6	Dur	
223	83	0.8	0	1	0.6	Dur	
224	84	1.2	0	1	0.6	Dur	
225	85	1	0	1	0.6	Dur	
226	86	0.8	0	1	0.6	Dur	
227	87	0.5	0	0	0.6	Dur	
228	88	1.2	0	1	0.6	Dur	
229	89	0.4	0	0	0.6	Dur	
230	90	0.6	0	1	0.6	Dur	
231	91	0.3	0	0	0.6	Dur	
232	92	0.6	0	1	0.6	Dur	
233	93	1	0	1	0.6	Dur	
234	94	0.8	0	0	0.6	Dur	
235	95	0.3	0	0	0.6	Dur	
236	96	0.4	0	1	0.6	Dur	
237	97	0.5	0	1	0.6	Dur	
238	98	1.2	0	1	0.6	Dur	
239	99	1	0	1	0.6	Dur	
240	100	1.2	0	1	0.6	Dur	
241	101	0.5	0	1	0.6	Dur	
242	102	0.4	0	0	0.6	Dur	
243	103	0.6	0	1	0.6	Dur	
244	104	0.3	0	0	0.6	Dur	
245	105	0.8	0	1	0.6	Dur	
246	106	0.4	0	0	0.6	Dur	
247	107	1	0	1	0.6	Dur	
248	108	0.3	0	0	0.6	Dur	
249	109	0.5	0	0	0.6	Dur	
250	110	1.2	0	0	0.6	Dur	
251	111	0.8	0	1	0.6	Dur	
252	112	0.6	0	0	0.6	Dur	
253	113	0.8	0	1	0.6	Dur	
254	114	0.3	0	0	0.6	Dur	
255	115	1.2	0	1	0.6	Dur	
256	116	1	0	1	0.6	Dur	
257	117	0.6	0	0	0.6	Dur	
258	118	0.4	0	1	0.6	Dur	
259	119	0.5	0	0	0.6	Dur	
260	120	1.2	0	1	0.6	Dur	
261	121	1	0	1	0.6	Dur	
262	122	0.8	0	1	0.6	Dur	
263	123	0.3	0	0	0.6	Dur	
264	124	0.5	0	1	0.6	Dur	
265	125	0.6	0	1	0.6	Dur	
266	126	0.4	0	1	0.6	Dur	
267	127	0.4	0	0	0.6	Dur	
268	128	0.6	0	1	0.6	Dur	
269	129	0.8	0	1	0.6	Dur	
270	130	1	0	1	0.6	Dur	
271	131	0.5	0	1	0.6	Dur	
272	132	1.2	0	1	0.6	Dur	
273	133	0.3	0	0	0.6	Dur	
274	134	0.4	0	0	0.6	Dur	
275	135	1.2	0	1	0.6	Dur	
276	136	0.8	0	0	0.6	Dur	
277	137	0.5	0	1	0.6	Dur	
278	138	1	0	1	0.6	Dur	
279	139	0.3	0	1	0.6	Dur	
280	140	0.6	0	1	0.6	Dur	
281	1	0.6	1	0	1.2	Dur	
282	2	0.8	1	0	1.2	Dur	
283	3	2	1	1	1.2	Dur	
284	4	1.2	1	1	1.2	Dur	
285	5	1.6	1	1	1.2	Dur	
286	6	2.4	1	1	1.2	Dur	
287	7	1	1	1	1.2	Dur	
288	8	0.8	1	0	1.2	Dur	
289	9	1	1	0	1.2	Dur	
290	10	1.6	1	1	1.2	Dur	
291	11	1.2	1	0	1.2	Dur	
292	12	0.6	1	0	1.2	Dur	
293	13	2.4	1	1	1.2	Dur	
294	14	2	1	1	1.2	Dur	
295	15	1.2	1	0	1.2	Dur	
296	16	2.4	1	1	1.2	Dur	
297	17	1	1	0	1.2	Dur	
298	18	2	1	1	1.2	Dur	
299	19	0.6	1	0	1.2	Dur	
300	20	0.8	1	0	1.2	Dur	
301	21	1.6	1	1	1.2	Dur	
302	22	0.8	1	0	1.2	Dur	
303	23	1.2	1	1	1.2	Dur	
304	24	2.4	1	1	1.2	Dur	
305	25	1.6	1	0	1.2	Dur	
306	26	2	1	1	1.2	Dur	
307	27	1	1	0	1.2	Dur	
308	28	0.6	1	0	1.2	Dur	
309	29	1	1	1	1.2	Dur	
310	30	0.6	1	0	1.2	Dur	
311	31	0.8	1	0	1.2	Dur	
312	32	2	1	1	1.2	Dur	
313	33	1.6	1	1	1.2	Dur	
314	34	1.2	1	0	1.2	Dur	
315	35	2.4	1	1	1.2	Dur	
316	36	0.8	1	0	1.2	Dur	
317	37	1.6	1	1	1.2	Dur	
318	38	2.4	1	1	1.2	Dur	
319	39	2	1	1	1.2	Dur	
320	40	0.6	1	0	1.2	Dur	
321	41	1	1	1	1.2	Dur	
322	42	1.2	1	1	1.2	Dur	
323	43	1	1	0	1.2	Dur	
324	44	2	1	1	1.2	Dur	
325	45	0.6	1	0	1.2	Dur	
326	46	1.6	1	1	1.2	Dur	
327	47	0.8	1	0	1.2	Dur	
328	48	2.4	1	1	1.2	Dur	
329	49	1.2	1	1	1.2	Dur	
330	50	0.8	1	0	1.2	Dur	
331	51	1.6	1	1	1.2	Dur	
332	52	0.6	1	0	1.2	Dur	
333	53	1	1	0	1.2	Dur	
334	54	1.2	1	1	1.2	Dur	
335	55	2	1	1	1.2	Dur	
336	56	2.4	1	1	1.2	Dur	
337	57	1.2	1	0	1.2	Dur	
338	58	2	1	1	1.2	Dur	
339	59	2.4	1	1	1.2	Dur	
340	60	1	1	1	1.2	Dur	
341	61	0.6	1	0	1.2	Dur	
342	62	0.8	1	0	1.2	Dur	
343	63	1.6	1	1	1.2	Dur	
344	64	1	1	0	1.2	Dur	
345	65	2.4	1	1	1.2	Dur	
346	66	1.2	1	1	1.2	Dur	
347	67	1.6	1	1	1.2	Dur	
348	68	0.8	1	0	1.2	Dur	
349	69	0.6	1	0	1.2	Dur	
350	70	2	1	1	1.2	Dur	
351	71	1	1	0	1.2	Dur	
352	72	1.6	1	1	1.2	Dur	
353	73	0.6	1	0	1.2	Dur	
354	74	2.4	1	1	1.2	Dur	
355	75	0.8	1	0	1.2	Dur	
356	76	2	1	1	1.2	Dur	
357	77	1.2	1	0	1.2	Dur	
358	78	2	1	1	1.2	Dur	
359	79	1	1	0	1.2	Dur	
360	80	0.6	1	0	1.2	Dur	
361	81	2.4	1	1	1.2	Dur	
362	82	1.2	1	0	1.2	Dur	
363	83	1.6	1	0	1.2	Dur	
364	84	0.8	1	0	1.2	Dur	
365	85	2.4	1	1	1.2	Dur	
366	86	0.6	1	0	1.2	Dur	
367	87	1.6	1	1	1.2	Dur	
368	88	0.8	1	0	1.2	Dur	
369	89	2	1	1	1.2	Dur	
370	90	1	1	0	1.2	Dur	
371	91	1.2	1	0	1.2	Dur	
372	92	0.6	1	0	1.2	Dur	
373	93	2.4	1	1	1.2	Dur	
374	94	1.2	1	0	1.2	Dur	
375	95	1.6	1	1	1.2	Dur	
376	96	1	1	0	1.2	Dur	
377	97	2	1	1	1.2	Dur	
378	98	0.8	1	0	1.2	Dur	
379	99	1	1	0	1.2	Dur	
380	100	2	1	1	1.2	Dur	
381	101	1.6	1	1	1.2	Dur	
382	102	1.2	1	1	1.2	Dur	
383	103	0.6	1	0	1.2	Dur	
384	104	0.8	1	0	1.2	Dur	
